,Address,Sale Date,Sale Price,Acres,Year  Built,Square Ft,price_number,price_sf,Year,lat,long,GEOID
14854,4510 SANDY CREEK DR,6/11/21,"$361,595 ",0.21,2021,"2,790",361595,129.6039427,2021,34.253116,-84.22705,13117130301
14856,4510 SLOAN RDG,6/4/19,"$465,000 ",1.46,2005,"3,655",465000,127.2229822,2019,34.2836296,-84.1953829,13117130301
14872,4515 KENDALL POINTE DR,8/31/21,"$481,875 ",0.21,2021,"3,660",481875,131.6598361,2021,34.2507607,-84.2230425,13117130301
14882,4515 SANDY CREEK DR,6/23/21,"$319,995 ",0.25,2021,"2,004",319995,159.6781437,2021,34.2530971,-84.2266327,13117130301
14883,4515 SEACLIFF CT,7/15/21,"$546,235 ",0.21,2021,"2,850",546235,191.6614035,2021,34.253431,-84.2264594,13117130301
14903,4520 KENDALL POINTE DR,4/18/22,"$638,082 ",0.24,2021,"3,690",638082,172.9219512,2022,34.2511462,-84.2229601,13117130301
14914,4520 SLOAN RDG,4/14/22,"$720,000 ",1.14,2008,"3,645",720000,197.5308642,2022,34.2835373,-84.195819,13117130301
14933,4525 KENDALL POINTE DR,10/26/21,"$544,905 ",0.23,2021,"3,728",544905,146.1655043,2021,34.2508569,-84.2232483,13117130301
14941,4525 SANDY CREEK DR,6/9/21,"$372,501 ",0.21,2021,"2,850",372501,130.7021053,2021,34.2529234,-84.2267064,13117130301
14942,4525 SEACLIFF CT,10/4/21,"$531,610 ",0.21,2021,"2,438",531610,218.0516817,2021,34.253365,-84.226232,13117130301
14960,4530 KENDALL POINTE DR,10/18/21,"$586,310 ",0.22,2021,"3,662",586310,160.1064992,2021,34.2512857,-84.223166,13117130301
14963,4530 SANDY CREEK DR,3/25/21,"$316,843 ",0.21,2020,"2,436",316843,130.066913,2021,34.2528336,-84.2270974,13117130301
14964,4530 SEACLIFF CT,5/11/21,"$417,664 ",0.23,2021,"2,907",417664,143.6752666,2021,34.253085,-84.2262675,13117130301
14967,4530 SLOAN RDG,11/30/18,"$437,500 ",1.3,2005,"3,519",437500,124.3250924,2018,34.2834175,-84.1960822,13117130301
14981,4535 KENDALL POINTE DR,7/22/21,"$505,555 ",0.26,2021,"3,742",505555,135.1028862,2021,34.2509964,-84.2234541,13117130301
14987,4535 SANDY CREEK DR,2/9/21,"$346,770 ",0.21,2020,"2,928",346770,118.432377,2021,34.2527503,-84.2267064,13117130301
14988,4535 SEACLIFF CT,12/15/20,"$364,195 ",0.24,2020,"2,846",364195,127.9673226,2020,34.2535414,-84.2260477,13117130301
15008,4540 KENDALL POINTE DR,9/24/21,"$516,967 ",0.22,2021,"3,444",516967,150.1065621,2021,34.251444,-84.2233101,13117130301
15012,4540 SANDY CREEK DR,1/14/21,"$329,298 ",0.23,2020,"2,786",329298,118.1974156,2021,34.2526606,-84.2270974,13117130301
15013,4540 SEACLIFF CT,5/14/21,"$402,478 ",0.24,2021,"2,907",402478,138.4513244,2021,34.2530597,-84.2259242,13117130301
15014,4540 SLOAN RDG,10/16/18,"$443,000 ",0.68,2007,"3,611",443000,122.6806979,2018,34.2833136,-84.1964622,13117130301
15029,4545 HALEY FARMS DR,5/7/18,"$265,000 ",0.59,2004,"2,126",265000,124.6472248,2018,34.2723012,-84.2174433,13117130301
15031,4545 KENDALL POINTE DR,4/20/21,"$454,310 ",0.25,2021,"3,687",454310,123.2194196,2021,34.2511806,-84.2235442,13117130301
15038,4545 SANDY CREEK DR,6/8/21,"$410,185 ",0.22,2021,"2,850",410185,143.9245614,2021,34.2525547,-84.2266858,13117130301
15064,4550 KENDALL POINTE DR,4/30/21,"$545,005 ",0.26,2021,"3,645",545005,149.521262,2021,34.2516454,-84.2234541,13117130301
15069,4550 SANDY CREEK DR,11/18/22,"$565,000 ",0.26,2020,"2,892",565000,195.3665284,2022,34.252498,-84.227039,13117130301
15070,4550 SANDY CREEK DR,2/10/21,"$384,267 ",0.26,2020,"2,892",384267,132.8724066,2021,34.252498,-84.227039,13117130301
15071,4550 SLOAN RDG,7/29/22,"$650,000 ",0.61,2005,"2,420",650000,268.5950413,2022,34.2829675,-84.1964622,13117130301
15072,4550 SLOAN RDG,7/27/20,"$479,900 ",0.61,2005,"2,420",479900,198.3057851,2020,34.2829675,-84.1964622,13117130301
15089,4555 KENDALL POINTE DR,6/23/21,"$481,677 ",0.23,2021,"3,833",481677,125.665797,2021,34.2512153,-84.2239687,13117130301
15112,4560 KENDALL POINTE DR,9/21/21,"$517,265 ",0.35,2021,"3,678",517265,140.6375748,2021,34.2517229,-84.2237217,13117130301
15119,4560 SANDY CREEK DR,1/15/21,"$329,479 ",0.24,2020,"2,449",329479,134.5361372,2021,34.2522899,-84.2270357,13117130301
15132,4565 KENDALL POINTE DR,10/22/21,"$566,604 ",0.23,2021,"3,955",566604,143.2627054,2021,34.2514788,-84.2240511,13117130301
15139,4565 SANDY CREEK DR,4/5/21,"$365,170 ",0.22,2020,"2,669",365170,136.8190333,2021,34.2523551,-84.2265829,13117130301
15162,4570 SANDY CREEK DR,8/23/21,"$555,000 ",0.24,2020,"2,786",555000,199.2103374,2021,34.2521129,-84.2269534,13117130301
15175,4575 HALEY FARMS DR,5/12/22,"$490,000 ",0.69,2004,"2,376",490000,206.2289562,2022,34.2708925,-84.2173815,13117130301
15192,4580 HALEY FARMS DR,1/13/20,"$325,000 ",1.1,2004,"2,126",325000,152.869238,2020,34.2707298,-84.2180609,13117130301
15199,4580 SANDY CREEK DR,2/23/21,"$340,868 ",0.24,2020,"2,850",340868,119.602807,2021,34.2519754,-84.2267887,13117130301
15212,4585 SANDY CREEK DR,4/2/21,"$346,380 ",0.21,2020,"2,850",346380,121.5368421,2021,34.2522176,-84.2264182,13117130301
15224,4590 SANDY CREEK DR,2/4/22,"$610,000 ",0.21,2020,"2,928",610000,208.3333333,2022,34.2518811,-84.226624,13117130301
15225,4590 SANDY CREEK DR,2/12/21,"$366,346 ",0.21,2020,"2,928",366346,125.1181694,2021,34.2518811,-84.226624,13117130301
15233,4595 SANDY CREEK DR,3/29/21,"$339,900 ",0.21,2020,"2,850",339900,119.2631579,2021,34.2521233,-84.2262535,13117130301
15299,4610 FALLS RIVER DR,10/29/21,"$439,010 ",0.26,2021,"2,926",439010,150.037594,2021,34.25193,-84.225934,13117130301
15307,4610 SANDY CREEK DR,6/22/21,"$372,058 ",0.21,2021,"2,907",372058,127.9869281,2021,34.2517868,-84.2264594,13117130301
15308,4610 SHIPLEY AVE,10/6/21,"$535,584 ",0.34,2021,"3,091",535584,173.2720802,2021,34.2706233,-84.2195385,13117130301
15344,4615 SLOAN RDG,3/5/21,"$575,000 ",0.59,2005,"3,888",575000,147.8909465,2021,34.2824676,-84.1954943,13117130301
15366,4620 FALLS RIVER DR,10/18/21,"$406,835 ",0.23,2021,"2,436",406835,167.0094417,2021,34.2521862,-84.2256811,13117130301
15368,4620 GREEN SUMMERS DR,9/29/21,"$558,000 ",0.85,2005,"2,830",558000,197.1731449,2021,34.281052,-84.1957414,13117130301
15369,4620 GREEN SUMMERS DR,6/25/18,"$415,000 ",0.85,2005,"2,830",415000,146.6431095,2018,34.281052,-84.1957414,13117130301
15383,4620 SANDY CREEK DR,9/3/21,"$412,910 ",0.21,2021,"2,790",412910,147.9964158,2021,34.2516926,-84.2262947,13117130301
15384,4620 SHIPLEY AVE,11/24/21,"$463,312 ",0.28,2021,"2,586",463312,179.1616396,2021,34.2706233,-84.2195385,13117130301
15385,4620 SLOAN RDG,4/7/22,"$655,000 ",0.8,2005,"3,482",655000,188.1102814,2022,34.2818633,-84.1950618,13117130301
15386,4620 SLOAN RDG,4/2/20,"$459,900 ",0.8,2005,"3,482",459900,132.0792648,2020,34.2818633,-84.1950618,13117130301
15394,4620 WILLOWBROOK CT,10/26/18,"$410,000 ",0.59,2005,"2,785",410000,147.2172352,2018,34.2802197,-84.1950618,13117130301
15458,4630 FALLS RIVER DR,10/28/21,"$398,525 ",0.23,2021,"2,857",398525,139.4907245,2021,34.252196,-84.225668,13117130301
15460,4630 HALEY FARMS DR,11/19/21,"$396,000 ",0.72,2006,"1,956",396000,202.4539877,2021,34.2684622,-84.2172168,13117130301
15470,4630 SANDY CREEK DR,4/28/21,"$350,000 ",0.21,2021,"2,660",350000,131.5789474,2021,34.2517038,-84.2260146,13117130301
15472,4630 SHIPLEY AVE,7/26/21,"$388,260 ",0.3,2021,"2,732",388260,142.1156662,2021,34.2706233,-84.2195385,13117130301
15492,4635 FALLS RIVER DR,11/23/21,"$451,786 ",0.22,2021,"2,680",451786,168.5768657,2021,34.252452,-84.225883,13117130301
15507,4635 WILLOWBROOK CT,3/16/18,"$420,000 ",0.61,2005,"3,243",420000,129.5097132,2018,34.2806249,-84.1944852,13117130301
15528,4640 SANDY CREEK DR,4/29/21,"$366,035 ",0.21,2021,"2,850",366035,128.4333333,2021,34.2514607,-84.2259654,13117130301
15530,4640 SHIPLEY AVE,7/12/21,"$421,579 ",0.38,2021,"2,598",421579,162.2705928,2021,34.2706233,-84.2195385,13117130301
15548,4645 FALLS RIVER DR,2/4/22,"$572,265 ",0.21,2021,"2,828",572265,202.3567893,2022,34.2525,-84.225687,13117130301
15551,4645 GREEN SUMMERS DR,3/23/18,"$425,000 ",0.59,2005,"3,295",425000,128.983308,2018,34.2802439,-84.1960298,13117130301
15557,4645 SHIPLEY AVE,10/29/21,"$492,619 ",0.34,2021,"3,101",492619,158.8581103,2021,34.2704123,-84.2195842,13117130301
15580,4650 FALLS RIVER DR,4/26/22,"$631,812 ",0.27,2022,"2,867",631812,220.37391,2022,34.252299,-84.225389,13117130301
15587,4650 SANDY CREEK DR,4/27/21,"$352,340 ",0.21,2021,"2,790",352340,126.2867384,2021,34.2513664,-84.2258007,13117130301
15588,4650 SEWELL DR,3/10/22,"$400,000 ",1.38,1972,"2,279",400000,175.515577,2022,34.2651953,-84.2255738,13117130301
15591,4650 SHIPLEY AVE,6/21/21,"$385,826 ",0.28,2021,"2,722",385826,141.7435709,2021,34.2706233,-84.2195385,13117130301
15605,4655 FALLS RIVER DR,1/28/22,"$568,760 ",0.21,2021,"2,928",568760,194.2486339,2022,34.252593,-84.225497,13117130301
15638,4660 SANDY CREEK DR,5/6/21,"$340,513 ",0.21,2021,"2,669",340513,127.5807419,2021,34.2512722,-84.225636,13117130301
15641,4660 SHIPLEY AVENUE,12/30/21,"$421,886 ",0.28,2021,"2,591",421886,162.8274797,2021,34.2706233,-84.2195385,13117130301
15652,4665 FALLS RIVER DR,1/26/22,"$570,280 ",0.21,2021,"2,878",570280,198.1514941,2022,34.25269,-84.225298,13117130301
15655,4665 HALEY FARMS DR,6/30/21,"$392,500 ",1.05,2004,"2,133",392500,184.0131271,2021,34.2689108,-84.2152611,13117130301
15656,4665 HALEY FARMS DR,6/12/19,"$294,500 ",1.05,2004,"2,133",294500,138.0684482,2019,34.2689108,-84.2152611,13117130301
15687,4670 SANDY CREEK DR,4/30/21,"$368,000 ",0.21,2021,"2,850",368000,129.122807,2021,34.2511779,-84.2254714,13117130301
15697,4675 FALLS RIVER DR,1/27/22,"$574,515 ",0.21,2021,"2,928",574515,196.2141393,2022,34.2528498,-84.225142,13117130301
15699,4675 HALEY FARMS DR,1/8/20,"$307,000 ",0.59,2004,"1,763",307000,174.1349972,2020,34.2682284,-84.215467,13117130301
15726,4680 SANDY CREEK DR,4/28/21,"$372,865 ",0.21,2021,"2,850",372865,130.8298246,2021,34.2510403,-84.2253067,13117130301
15733,4680 WILLOWBROOK CT,4/19/22,"$815,000 ",0.74,2005,"2,422",815000,336.4987614,2022,34.2808294,-84.1926561,13117130301
15734,4680 WILLOWBROOK CT,4/22/19,"$485,000 ",0.74,2005,"2,422",485000,200.2477291,2019,34.2808294,-84.1926561,13117130301
15739,4685 FALLS RIVER DR,10/28/21,"$447,243 ",0.29,2021,"2,458",447243,181.9540277,2021,34.2528831,-84.2251662,13117130301
15743,4685 HURT BRIDGE RD,10/9/20,"$575,000 ",5.49,1992,"2,585",575000,222.4371373,2020,34.282492,-84.218112,13117130301
15762,4690 SANDY CREEK DR,5/29/20,"$345,275 ",0.22,2020,"2,854",345275,120.9793273,2020,34.251006,-84.225065,13117130301
15764,4690 SEWELL DR,7/15/19,"$171,000 ",1.51,1976,912,171000,187.5,2019,34.2655358,-84.2246125,13117130301
15772,4695 FALLS RIVER DR,10/28/21,"$451,555 ",0.28,2021,"2,907",451555,155.3336773,2021,34.2529996,-84.224648,13117130301
15797,4705 DANFORD CT,12/9/22,"$698,300 ",0.35,2021,"2,874",698300,242.9714683,2022,34.2721465,-84.2196665,13117130301
15800,4705 FALLS RIVER DR,12/29/21,"$508,971 ",0.21,2021,"2,898",508971,175.6283644,2021,34.2528621,-84.2244833,13117130301
15808,4705 SANDY CREEK DR,5/19/20,"$345,200 ",0.22,2020,"2,905",345200,118.8296041,2020,34.2509603,-84.2245245,13117130301
15810,4705 SHIPLEY AVE,7/30/21,"$543,750 ",0.29,2021,"3,350",543750,162.3134328,2021,34.2704149,-84.2200988,13117130301
15829,4710 FALLS RIVER DR,9/30/21,"$394,675 ",0.22,2021,"2,857",394675,138.1431572,2021,34.2525353,-84.224895,13117130301
15850,4710 SANDY CREEK DR,9/30/20,"$315,596 ",0.24,2020,"2,698",315596,116.9740549,2020,34.2507147,-84.224761,13117130301
15870,4715 BRYN RIDGE CT,2/15/18,"$305,000 ",0.68,2004,"2,364",305000,129.0186125,2018,34.2671546,-84.2156317,13117130301
15874,4715 DANFORD CT,9/6/22,"$710,000 ",0.34,2021,"2,141",710000,331.620738,2022,34.2722194,-84.2193783,13117130301
15875,4715 DANFORD CT,8/27/21,"$504,373 ",0.34,2021,"2,141",504373,235.5782345,2021,34.2722194,-84.2193783,13117130301
15879,4715 FALLS RIVER DR,2/24/22,"$621,449 ",0.21,2021,"2,878",621449,215.9308548,2022,34.2526438,-84.2244422,13117130301
15900,4715 SANDY CREEK DR,11/20/20,"$368,480 ",0.21,2020,"2,850",368480,129.2912281,2020,34.2508246,-84.224401,13117130301
15902,4715 SHIPLEY AVE,12/30/21,"$476,531 ",0.3,2021,"2,732",476531,174.4256955,2021,34.2712172,-84.2199529,13117130301
15926,4720 FALLS RIVER DR,1/5/22,"$532,305 ",0.21,2021,"2,892",532305,184.0612033,2022,34.2524669,-84.2243598,13117130301
15929,4720 GREEN SUMMERS DR,8/31/21,"$525,000 ",0.89,2006,"3,137",525000,167.3573478,2021,34.280383,-84.1971418,13117130301
15948,4720 SANDY CREEK DR,11/12/20,"$392,710 ",0.25,2020,"2,818",392710,139.3577005,2020,34.2505786,-84.2246892,13117130301
15949,4720 SHIPLEY AVE,2/22/22,"$515,000 ",0.28,2021,"2,729",515000,188.7138146,2022,34.2694776,-84.2214876,13117130301
15950,4720 SHIPLEY AVE,11/23/21,"$389,894 ",0.28,2021,"2,729",389894,142.8706486,2021,34.2694776,-84.2214876,13117130301
15967,4725 DANFORD CT,8/26/21,"$451,601 ",0.46,2021,"2,645",451601,170.7376181,2021,34.272061,-84.2191166,13117130301
15972,4725 FALLS RIVER DR,2/11/22,"$447,000 ",0.21,2021,"2,857",447000,156.4578229,2022,34.2523151,-84.2248127,13117130301
15973,4725 FALLS RIVER DR,10/29/21,"$397,045 ",0.21,2021,"2,857",397045,138.9726986,2021,34.2523151,-84.2248127,13117130301
15988,4725 SANDY CREEK DR,10/23/20,"$309,582 ",0.21,2020,"2,436",309582,127.0862069,2020,34.250689,-84.2242775,13117130301
15990,4725 SHIPLEY AVE,12/22/21,"$482,549 ",0.33,2021,"3,091",482549,156.1142025,2021,34.2704982,-84.22049,13117130301
16010,4730 FALLS RIVER DR,12/14/21,"$464,320 ",0.21,2021,"2,857",464320,162.520126,2021,34.2522073,-84.2243598,13117130301
16014,4730 GREEN SUMMERS DR,3/15/19,"$395,000 ",0.61,2006,"2,781",395000,142.0352391,2019,34.280367,-84.1977184,13117130301
16025,4730 SANDY CREEK DR,12/7/20,"$408,553 ",0.26,2020,"2,928",408553,139.5331284,2020,34.250443,-84.2245657,13117130301
16029,4730 SHIPLEY AVE,6/18/21,"$401,531 ",0.28,2021,"2,598",401531,154.5538876,2021,34.2673427,-84.2193428,13117130301
16051,4735 FALLS RIVER DR,9/29/21,"$373,415 ",0.21,2021,"2,816",373415,132.6047585,2021,34.2521194,-84.2247921,13117130301
16073,4735 SANDY CREEK DR,10/22/20,"$365,330 ",0.21,2020,"2,907",365330,125.6725146,2020,34.2505515,-84.2241128,13117130301
16075,4735 SHIPLEY AVE,1/18/22,"$560,000 ",0.4,2021,"3,283",560000,170.575693,2022,34.2705324,-84.2207576,13117130301
16076,4735 SHIPLEY AVE,11/30/21,"$559,844 ",0.4,2021,"3,283",559844,170.5281754,2021,34.2705324,-84.2207576,13117130301
16108,4740 SANDY CREEK DR,10/28/20,"$387,458 ",0.26,2020,"2,818",387458,137.4939674,2020,34.2503074,-84.2244422,13117130301
16122,4745 BRYN RIDGE CT,8/25/20,"$340,000 ",0.94,2004,"2,231",340000,152.3980278,2020,34.2666272,-84.2163728,13117130301
16143,4745 SANDY CREEK DR,11/19/20,"$382,415 ",0.21,2020,"2,540",382415,150.5570866,2020,34.2504591,-84.2239893,13117130301
16145,4745 SHIPLEY AVE,12/14/21,"$421,820 ",0.37,2021,"2,739",421820,154.0051114,2021,34.2705325,-84.2207577,13117130301
16169,4750 FALLS RIVER DR,1/28/22,"$506,802 ",0.21,2021,"2,878",506802,176.095205,2022,34.251865,-84.2244422,13117130301
16179,4750 SANDY CREEK DR,12/11/20,"$408,995 ",0.24,2020,"2,958",408995,138.2674104,2020,34.2501718,-84.2243187,13117130301
16193,4755 FALLS RIVER DR,1/24/22,"$497,496 ",0.22,2021,"2,878",497496,172.8617095,2022,34.251917,-84.224797,13117130301
16209,4755 SANDY CREEK DR,11/5/20,"$366,037 ",0.21,2020,"2,850",366037,128.4340351,2020,34.2502802,-84.2238658,13117130301
16230,4760 FALLS RIVER DR,10/27/21,"$454,470 ",0.21,2021,"2,966",454470,153.2265678,2021,34.2516958,-84.2245245,13117130301
16244,4760 SANDY CREEK DR,4/26/21,"$418,525 ",0.21,2021,"2,669",418525,156.8096665,2021,34.2500361,-84.2241952,13117130301
16251,4760 WRIGHT BRIDGE RD,5/15/20,"$680,000 ",5.0,1988,"4,969",680000,136.8484605,2020,34.2856837,-84.2136759,13117130301
16257,4765 FALLS RIVER DR,1/26/22,"$497,245 ",0.22,2021,"2,436",497245,204.1235632,2022,34.251726,-84.224952,13117130301
16284,4770 FALLS RIVER DR,9/27/21,"$453,027 ",0.23,2021,"2,926",453027,154.828093,2021,34.2515286,-84.224648,13117130301
16295,4770 SANDY CREEK DR,7/7/21,"$408,608 ",0.22,2021,"2,907",408608,140.5600275,2021,34.2499005,-84.2240717,13117130301
16306,4775 FALLS RIVER DR,9/28/21,"$381,565 ",0.22,2021,"2,816",381565,135.4989347,2021,34.2516364,-84.2251009,13117130301
16321,4775 SANDY CREEK DR,11/19/20,"$351,085 ",0.22,2020,"2,905",351085,120.8554217,2020,34.2501446,-84.2237423,13117130301
16341,4780 FALLS RIVER DR,11/19/21,"$465,880 ",0.22,2021,"2,857",465880,163.0661533,2021,34.2514046,-84.2247715,13117130301
16349,4780 SANDY CREEK DR,10/28/20,"$303,925 ",0.23,2020,"2,436",303925,124.7639573,2020,34.249763,-84.223907,13117130301
16362,4785 FALLS RIVER DR,10/25/21,"$425,745 ",0.25,2021,"2,857",425745,149.0182009,2021,34.2514691,-84.2252244,13117130301
16374,4785 SANDY CREEK DR,11/22/22,"$581,700 ",0.22,2020,"2,786",581700,208.7939698,2022,34.2500465,-84.2234953,13117130301
16375,4785 SANDY CREEK DR,11/16/20,"$366,435 ",0.22,2020,"2,786",366435,131.5272793,2020,34.2500465,-84.2234953,13117130301
16391,4790 FALLS RIVER DR,11/24/21,"$433,650 ",0.23,2021,"2,857",433650,151.7850893,2021,34.2512806,-84.224895,13117130301
16404,4790 SANDY CREEK DR,11/9/20,"$330,539 ",0.22,2020,"2,846",330539,116.1416022,2020,34.2496667,-84.2237012,13117130301
16429,4795 SANDY CREEK DR,6/18/21,"$530,000 ",0.23,2020,"2,907",530000,182.3185415,2021,34.2499522,-84.2233306,13117130301
16430,4795 SANDY CREEK DR,10/30/20,"$374,435 ",0.23,2020,"2,907",374435,128.8046096,2020,34.2499522,-84.2233306,13117130301
16447,4805 CHURCHILL RIDGE DR,8/28/20,"$644,300 ",0.73,2018,"3,267",644300,197.2145699,2020,34.2845963,-84.2223772,13117130301
16448,4805 CHURCHILL RIDGE DR,11/26/19,"$580,000 ",0.73,2018,"3,267",580000,177.5329048,2019,34.2845963,-84.2223772,13117130301
16455,4805 GREEN SUMMERS DR,8/4/22,"$540,000 ",0.59,2006,"2,978",540000,181.3297515,2022,34.2792666,-84.1986863,13117130301
16472,4805 SPANGLE CT,12/30/21,"$489,754 ",0.28,2021,"2,823",489754,173.4870705,2021,34.2709573,-84.2216141,13117130301
16492,4810 CHURCHILL RIDGE DR,3/25/19,"$595,350 ",0.73,2018,"3,549",595350,167.7514793,2019,34.2845857,-84.221581,13117130301
16510,4810 RAMBLEWOOD DR,12/15/22,"$627,000 ",0.27,2022,"3,119",627000,201.0259699,2022,34.2725535,-84.2200554,13117130301
16513,4810 SANDY CREEK DR,10/16/20,"$329,843 ",0.21,2020,"2,818",329843,117.048616,2020,34.2495292,-84.2235365,13117130301
16515,4810 SPANGLE CT,10/26/21,"$409,085 ",0.28,2021,"2,609",409085,156.7976236,2021,34.2711159,-84.2214221,13117130301
16521,4810 TABBY STONE DR,5/29/20,"$350,000 ",0.76,2008,"2,691",350000,130.0631735,2020,34.279966,-84.199421,13117130301
16527,4815 CHURCHILL RIDGE DR,7/23/20,"$645,000 ",0.69,2018,"3,398",645000,189.8175397,2020,34.2849341,-84.2221934,13117130301
16554,4815 SANDY CREEK DR,10/15/20,"$349,520 ",0.25,2020,"2,540",349520,137.6062992,2020,34.2499406,-84.2230836,13117130301
16557,4815 SPANGLE CT,9/21/21,"$443,530 ",0.3,2021,"3,083",443530,143.8631203,2021,34.2709418,-84.2216427,13117130301
16580,4820 CHURCHILL RIDGE DR,11/29/18,"$627,600 ",0.73,2018,"3,735",627600,168.0321285,2018,34.2847471,-84.2213339,13117130301
16589,4820 HALEY FARMS DR,3/9/18,"$247,000 ",0.84,2004,"2,094",247000,117.9560649,2018,34.2667401,-84.2150964,13117130301
16610,4820 SANDY CREEK DR,10/23/20,"$310,621 ",0.27,2020,"2,436",310621,127.5127258,2020,34.2494536,-84.2233101,13117130301
16611,4820 SHIPLEY AVE,9/30/21,"$477,550 ",0.32,2021,"2,403",477550,198.7307532,2021,34.2704847,-84.221581,13117130301
16613,4820 SPANGLE CT,7/28/21,"$407,219 ",0.31,2021,"2,722",407219,149.6028655,2021,34.2711159,-84.2214221,13117130301
16617,4820 TABBY STONE DR,5/15/20,"$415,000 ",1.27,2008,"3,122",415000,132.9276105,2020,34.2801616,-84.1997777,13117130301
16633,4825 CHURCHILL RIDGE DR,3/28/19,"$760,000 ",0.73,2018,"3,785",760000,200.7926024,2019,34.285203,-84.2221008,13117130301
16643,4825 HALEY FARMS DR,4/26/18,"$255,000 ",0.59,2006,"2,206",255000,115.593835,2018,34.2673108,-84.2143553,13117130301
16644,4825 HALEY RIDGE CT,3/31/21,"$425,000 ",0.59,2005,"2,349",425000,180.9280545,2021,34.2681572,-84.214417,13117130301
16657,4825 SANDY CREEK DR,10/23/20,"$367,451 ",0.27,2020,"2,928",367451,125.4955601,2020,34.2497184,-84.2229601,13117130301
16661,4825 SPANGLE CT,10/15/21,"$400,675 ",0.29,2021,"2,732",400675,146.6599561,2021,34.2713176,-84.2213545,13117130301
16678,4830 CHURCHILL RIDGE DR,12/27/18,"$584,326 ",0.73,2018,"3,943",584326,148.1932539,2018,34.2849988,-84.2211693,13117130301
16686,4830 HALEY FARMS DR,10/19/22,"$396,000 ",0.67,2004,"1,731",396000,228.7694974,2022,34.2666774,-84.2146847,13117130301
16709,4830 RAMBLEWOOD DR,5/19/22,"$497,025 ",0.23,2021,"2,246",497025,221.2934105,2022,34.2726488,-84.2197695,13117130301
16714,4830 SANDY CREEK DR,10/29/20,"$349,174 ",0.26,2020,"2,850",349174,122.517193,2020,34.2495079,-84.2230836,13117130301
16715,4830 SHIPLEY AVE,5/27/22,"$665,000 ",0.28,2021,"3,295",665000,201.8209408,2022,34.2673427,-84.2193428,13117130301
16716,4830 SHIPLEY AVE,10/29/21,"$511,009 ",0.28,2021,"3,295",511009,155.0861912,2021,34.2673427,-84.2193428,13117130301
16717,4830 SPANGLE CT,6/17/22,"$620,000 ",0.29,2021,"3,351",620000,185.0193972,2022,34.2713176,-84.2213545,13117130301
16718,4830 SPANGLE CT,9/10/21,"$477,926 ",0.29,2021,"3,351",477926,142.6219039,2021,34.2713176,-84.2213545,13117130301
16738,4835 HALEY RIDGE CT,7/17/20,"$320,000 ",0.59,2005,"2,224",320000,143.8848921,2020,34.2683981,-84.2144788,13117130301
16744,4835 SHIPLEY AVE,1/14/22,"$432,028 ",0.33,2021,"2,722",432028,158.7171198,2022,34.2705325,-84.2207577,13117130301
16758,4840 CHURCHILL RIDGE DR,7/6/18,"$732,900 ",0.73,2015,"3,920",732900,186.9642857,2018,34.2853213,-84.2212413,13117130301
16765,4840 HALEY RIDGE CT,2/3/22,"$425,000 ",0.59,2005,"2,244",425000,189.3939394,2022,34.2685459,-84.2139435,13117130301
16781,4840 RAMBLEWOOD DR,12/15/22,"$624,500 ",0.24,2022,"3,516",624500,177.6166098,2022,34.272628,-84.2195209,13117130301
