,Address,Sale Date,Sale Price,Acres,Year  Built,Square Ft,price_number,price_sf,Year,lat,long,GEOID
26907,7750 SILVERSMITH DR,12/22/22,"$340,000 ",0.6,1992,"1,364",340000,249.2668622,2022,34.3321201,-84.1168981,13117130203
26908,7750 SILVERSMITH DR,12/10/21,"$303,645 ",0.6,1992,"1,364",303645,222.6136364,2021,34.3321201,-84.1168981,13117130203
26909,7810 SILVERSMITH DR,6/29/21,"$310,000 ",0.6,1991,"1,410",310000,219.858156,2021,34.3317743,-84.1168981,13117130203
26910,7825 SILVERSMITH CT,8/30/21,"$328,600 ",0.59,1993,"1,357",328600,242.1518055,2021,34.3319957,-84.1152071,13117130203
26911,7825 SILVERSMITH DR,9/19/19,"$199,900 ",0.59,1991,"1,340",199900,149.1791045,2019,34.3313869,-84.116032,13117130203
26912,7840 SILVERSMITH DR,4/12/18,"$183,500 ",0.6,1991,"1,388",183500,132.204611,2018,34.3309491,-84.1168156,13117130203
26913,7850 SILVERSMITH CT,12/13/19,"$209,900 ",0.77,1991,"1,506",209900,139.37583,2019,34.3312332,-84.1146297,13117130203
26914,7855 SILVERSMITH CT,4/26/19,"$239,900 ",1.04,1990,"1,474",239900,162.7544098,2019,34.3316456,-84.1142173,13117130203
26915,7860 SILVERSMITH CT,7/7/22,"$365,000 ",0.77,1993,"1,539",365000,237.1669916,2022,34.331343,-84.1142173,13117130203
26916,7860 SILVERSMITH DR,12/19/22,"$375,000 ",0.6,1990,"1,424",375000,263.3426966,2022,34.330453,-84.1168362,13117130203
26917,7880 SILVERSMITH DR,9/5/19,"$185,500 ",0.6,1993,"1,476",185500,125.6775068,2019,34.3299137,-84.1168568,13117130203
26918,7915 SILVERSMITH DR,10/27/21,"$230,000 ",0.59,1993,"1,370",230000,167.8832117,2021,34.3293614,-84.1161557,13117130203
26919,7925 SILVERSMITH DR,6/21/22,"$372,500 ",0.59,1991,"1,516",372500,245.7124011,2022,34.3290588,-84.1161557,13117130203
26920,7925 SILVERSMITH DR,4/14/20,"$220,000 ",0.59,1991,"1,516",220000,145.1187335,2020,34.3290588,-84.1161557,13117130203
26921,7930 JACKSON LN,8/28/22,"$358,000 ",0.59,1993,"1,559",358000,229.634381,2022,34.3296616,-84.1152071,13117130203
26922,7930 JACKSON LN,4/13/20,"$238,711 ",0.59,1993,"1,559",238711,153.1180244,2020,34.3296616,-84.1152071,13117130203
26923,7945 JACKSON LN,4/8/22,"$365,000 ",0.61,1993,"1,389",365000,262.7789777,2022,34.3301978,-84.114671,13117130203
26924,7945 JACKSON LN,9/28/21,"$225,000 ",0.61,1993,"1,389",225000,161.987041,2021,34.3301978,-84.114671,13117130203
26925,7985 JACKSON LN,8/28/19,"$253,000 ",3.03,1991,"1,517",253000,166.7765326,2019,34.3301896,-84.1134954,13117130203
26926,7990 JACKSON LN,4/30/20,"$271,000 ",0.83,1991,"1,372",271000,197.5218659,2020,34.3297375,-84.1131862,13117130203
26927,8015 ESTEE DR,7/15/22,"$405,000 ",0.63,1993,"1,416",405000,286.0169492,2022,34.3287582,-84.116197,13117130203
26928,8015 ESTEE DR,7/9/18,"$230,000 ",0.63,1993,"1,416",230000,162.4293785,2018,34.3287582,-84.116197,13117130203
26929,8015 SILVERSMITH DR,12/17/21,"$335,000 ",0.72,1992,"1,478",335000,226.6576455,2021,34.3277917,-84.1167744,13117130203
26930,8055 ESTEE DR,9/8/21,"$350,000 ",0.59,1993,"1,446",350000,242.0470263,2021,34.3286397,-84.1146297,13117130203
26931,8075 ESTEE DR,9/22/21,"$320,000 ",0.59,1994,"1,260",320000,253.968254,2021,34.3286945,-84.1139699,13117130203
26932,8115 ESTEE DR,10/24/22,"$307,600 ",0.59,1993,"1,326",307600,231.9758673,2022,34.3285998,-84.1128975,13117130203
26933,8125 ESTEE DR,5/13/20,"$220,031 ",0.64,1994,"1,682",220031,130.8151011,2020,34.3285859,-84.1126088,13117130203
26934,8125 ESTEE DR,1/22/18,"$211,500 ",0.64,1994,"1,682",211500,125.7431629,2018,34.3285859,-84.1126088,13117130203
26935,8140 ESTEE DR,8/9/19,"$242,000 ",0.65,1993,"1,357",242000,178.3345615,2019,34.328039,-84.112272,13117130203
26936,8185 CLEVELAND CT,3/1/21,"$268,000 ",0.61,1994,"1,497",268000,179.0247161,2021,34.3292815,-84.1126913,13117130203
26937,8185 CLEVELAND CT,6/5/20,"$247,400 ",0.61,1994,"1,497",247400,165.2638611,2020,34.3292815,-84.1126913,13117130203
26938,8190 CLEVELAND CT,9/18/19,"$211,000 ",1.18,1994,"1,283",211000,164.4583009,2019,34.3293696,-84.1118251,13117130203
26939,3830 CHATTAHOOCHEE RD,3/10/20,"$470,000 ",3.02,1988,"2,445",470000,192.2290389,2020,34.2406234,-84.0667687,13117130505
26940,4070 CHATTAHOOCHEE RD,12/20/19,"$480,000 ",5.27,1992,"2,496",480000,192.3076923,2019,34.2401422,-84.0639686,13117130505
26941,4150 CHATTAHOOCHEE RD,7/16/19,"$1,350,000 ",5.02,2016,"6,669",1350000,202.4291498,2019,34.2408124,-84.0619616,13117130505
26942,5450 MASHBURN DR,2/27/18,"$645,000 ",3.21,1953,"5,880",645000,109.6938776,2018,34.2463002,-84.0508754,13117130505
26943,5610 SHADEWATER DR,10/1/18,"$235,000 ",0.67,1993,"1,232",235000,190.7467532,2018,34.235848,-84.058235,13117130505
26944,5610 SHADEWATER DR,1/12/22,"$223,700 ",0.67,1993,"1,232",223700,181.5746753,2022,34.235848,-84.058235,13117130505
26945,5620 SHADEWATER DR,5/30/18,"$234,000 ",0.72,1992,"1,448",234000,161.6022099,2018,34.235845,-84.0578309,13117130505
26946,5625 CHARLESTON BAY DR,7/23/19,"$287,000 ",0.59,2000,"2,263",287000,126.8228016,2019,34.2476065,-84.0492652,13117130505
26947,5625 TANGLEWOOD DR,8/30/22,"$265,000 ",0.47,1988,"1,176",265000,225.3401361,2022,34.2374625,-84.0604532,13117130505
26948,5630 CHARLESTON BAY DR,4/20/22,"$375,000 ",0.58,1998,"2,040",375000,183.8235294,2022,34.2471386,-84.0494304,13117130505
26949,5630 TANGLEWOOD CIR,3/26/18,"$175,000 ",0.47,1976,"1,652",175000,105.9322034,2018,34.2388749,-84.0610311,13117130505
26950,5635 TANGLEWOOD DR,5/31/18,"$202,000 ",0.48,1988,"1,568",202000,128.8265306,2018,34.2372149,-84.0607009,13117130505
26951,5670 CHARLESTON PARK RD,9/30/22,"$325,000 ",0.59,2002,"1,360",325000,238.9705882,2022,34.2475147,-84.0500497,13117130505
26952,5680 TANGLEWOOD CIR,3/31/21,"$308,000 ",0.46,1975,"1,485",308000,207.4074074,2021,34.2389981,-84.0626823,13117130505
26953,5710 SHADEWATER DR,6/29/18,"$245,000 ",0.75,1991,"1,921",245000,127.5377408,2018,34.235933,-84.056732,13117130505
26954,5720 CHARLESTON BAY DR,12/28/21,"$355,000 ",0.49,1997,"1,953",355000,181.7716334,2021,34.2469945,-84.0464576,13117130505
26955,5720 CHARLESTON BAY DR,7/13/18,"$265,000 ",0.49,1997,"1,953",265000,135.6886841,2018,34.2469945,-84.0464576,13117130505
26956,5720 CHARLESTON PARK RD,7/8/21,"$265,000 ",1.0,1975,"1,720",265000,154.0697674,2021,34.2458462,-84.0499878,13117130505
26957,5740 SHADEWATER DR,9/2/22,"$277,200 ",0.71,1991,"1,358",277200,204.1237113,2022,34.23681,-84.055724,13117130505
26958,5745 CHARLESTON LN,10/24/19,"$287,000 ",0.49,2002,"2,023",287000,141.8685121,2019,34.2466936,-84.0464989,13117130505
26959,5750 CHARLESTON BAY DR,3/31/20,"$265,000 ",0.52,1998,"1,919",265000,138.0927566,2020,34.2467813,-84.0456318,13117130505
26960,5750 SHADEWATER CIR,7/12/22,"$380,000 ",0.8,1992,"1,682",380000,225.921522,2022,34.237119,-84.056713,13117130505
26961,5755 SHADEWATER DR,4/13/18,"$282,850 ",0.83,1992,"1,660",282850,170.3915663,2018,34.2369145,-84.0562837,13117130505
26962,5770 CHARLESTON BAY DR,12/1/20,"$298,800 ",0.49,1997,"2,286",298800,130.7086614,2020,34.2466415,-84.0454253,13117130505
26963,5785 P W A DR,12/3/21,"$540,000 ",0.75,2000,"2,114",540000,255.4399243,2021,34.23391,-84.0608041,13117130505
26964,5790 CHARLESTON BAY DR,2/18/22,"$436,000 ",0.54,1997,"2,173",436000,200.6442706,2022,34.2462915,-84.0453428,13117130505
26965,5790 P W A DR,3/19/20,"$490,000 ",2.87,1995,"2,912",490000,168.2692308,2020,34.2349064,-84.0612788,13117130505
26966,5815 P W A DR,1/4/22,"$515,000 ",1.12,2001,"1,938",515000,265.7378741,2022,34.2336324,-84.0617741,13117130505
26967,5815 SHADY GROVE RD,6/17/21,"$475,000 ",0.69,2006,"2,798",475000,169.7641172,2021,34.2351533,-84.0574397,13117130505
26968,5820 SHADEWATER WAY,3/21/22,"$396,700 ",0.72,1992,"1,470",396700,269.8639456,2022,34.238717,-84.056888,13117130505
26969,5820 SHADY GROVE RD,3/10/20,"$256,000 ",0.65,1994,"1,612",256000,158.808933,2020,34.2341109,-84.0573571,13117130505
26970,5825 P W A DR,5/14/21,"$485,000 ",1.53,2001,"2,157",485000,224.8493278,2021,34.2330671,-84.0621668,13117130505
26971,5835 CHARLESTON LN,7/30/20,"$440,000 ",0.48,1997,"3,480",440000,126.4367816,2020,34.2458655,-84.0450331,13117130505
26972,5840 CHARLESTON LN,5/11/18,"$900,000 ",0.62,1995,"3,083",900000,291.9234512,2018,34.2450627,-84.0445376,13117130505
26973,5840 SHADY GROVE RD,11/16/21,"$760,000 ",0.73,2007,"2,336",760000,325.3424658,2021,34.2337548,-84.0571507,13117130505
26974,5845 P W A DR,5/28/21,"$535,000 ",2.83,1995,"2,138",535000,250.2338634,2021,34.2323242,-84.0628258,13117130505
26975,5845 SHADEWATER DR,10/28/20,"$295,000 ",0.64,1992,"1,478",295000,199.594046,2020,34.2399943,-84.0564489,13117130505
26976,5845 SHADEWATER WAY,10/30/20,"$305,000 ",0.84,1992,"1,311",305000,232.6468345,2020,34.2377765,-84.0571094,13117130505
26977,5850 CHARLESTON LN,12/5/19,"$760,000 ",0.46,1997,"1,929",760000,393.9865215,2019,34.2453223,-84.0445376,13117130505
26978,5850 SHADY GROVE RD,7/23/20,"$600,000 ",0.81,2007,"3,790",600000,158.3113456,2020,34.2335451,-84.0568411,13117130505
26979,5870 SHADEWATER DR,9/22/22,"$415,000 ",0.65,1993,"1,280",415000,324.21875,2022,34.239613,-84.05534,13117130505
26980,5885 P W A DR,9/28/18,"$230,000 ",0.48,1996,"1,334",230000,172.4137931,2018,34.23302,-84.0634253,13117130505
26981,5885 SHADY GROVE RD,11/15/19,"$660,000 ",0.59,1972,"1,606",660000,410.9589041,2019,34.2332903,-84.0552642,13117130505
26982,5905 SHADEWATER DR,10/5/20,"$245,000 ",0.86,1993,"1,531",245000,160.0261267,2020,34.240232,-84.054118,13117130505
26983,5905 SHADEWATER DR,1/29/18,"$219,500 ",0.86,1993,"1,531",219500,143.3703462,2018,34.240232,-84.054118,13117130505
26984,5910 HOLLAND DR,7/16/19,"$350,000 ",0.66,2001,"2,158",350000,162.1872104,2019,34.233422,-84.0592148,13117130505
26985,5910 HOLLAND DR,5/14/18,"$339,000 ",0.66,2001,"2,158",339000,157.0898981,2018,34.233422,-84.0592148,13117130505
26986,5920 TANGLEWOOD CIR,3/29/19,"$610,000 ",0.56,1972,"3,434",610000,177.6354106,2019,34.2378944,-84.0662528,13117130505
26987,5940 SHADEWATER DR,6/4/21,"$295,000 ",0.6,1991,"1,353",295000,218.0339985,2021,34.23928,-84.052666,13117130505
26988,5940 TANGLEWOOD CIR,12/11/18,"$365,000 ",0.33,1973,"1,696",365000,215.2122642,2018,34.2373153,-84.066356,13117130505
26989,5955 P W A DR,2/28/20,"$210,000 ",0.58,1986,"1,562",210000,134.4430218,2020,34.2323469,-84.065613,13117130505
26990,5959 P W A DR,4/2/21,"$587,250 ",0.59,2020,"3,254",587250,180.4701905,2021,34.2322577,-84.0660051,13117130505
26991,5962 ROBBS DR,7/15/21,"$475,000 ",0.63,2006,"2,998",475000,158.4389593,2021,34.2340047,-84.0524856,13117130505
26992,5965 SHADY GROVE RD,1/21/21,"$263,600 ",0.76,1972,"1,720",263600,153.255814,2021,34.232597,-84.053512,13117130505
26993,5970 HOLLAND DR,6/26/20,"$345,000 ",0.76,2001,"2,172",345000,158.839779,2020,34.2329221,-84.060061,13117130505
26994,5970 VIRGINIA DR,8/17/20,"$400,000 ",0.59,2014,"1,813",400000,220.6287921,2020,34.2315701,-84.0656543,13117130505
26995,5990 ROBBS DR,5/31/19,"$584,500 ",0.68,2007,"3,306",584500,176.799758,2019,34.2335767,-84.0521347,13117130505
26996,6000 TANGLEWOOD CIR,11/17/22,"$900,000 ",0.28,1963,"3,230",900000,278.6377709,2022,34.2360532,-84.0670989,13117130505
26997,6010 ROBBS DR,4/11/19,"$1,200,000 ",0.59,2006,"3,087",1200000,388.7269193,2019,34.2338043,-84.0514741,13117130505
26998,6015 HOLLAND DR,10/19/21,"$335,100 ",0.7,1990,"1,677",335100,199.8211091,2021,34.2319083,-84.0601229,13117130505
26999,6020 CAGLE DR,7/16/18,"$283,000 ",0.59,1993,"1,909",283000,148.2451545,2018,34.2322442,-84.0532081,13117130505
27000,6030 HOLLAND DR,11/16/18,"$300,000 ",1.15,1998,"2,128",300000,140.9774436,2018,34.231775,-84.061763,13117130505
27001,6035 VIRGINIA DR,5/24/19,"$540,000 ",0.54,1958,"2,236",540000,241.5026834,2019,34.230286,-84.066833,13117130505
27002,6040 CAGLE DR,7/19/21,"$310,000 ",0.59,1991,"1,235",310000,251.0121457,2021,34.2322841,-84.052692,13117130505
27003,6040 CAGLE DR,5/18/18,"$230,000 ",0.59,1991,"1,235",230000,186.2348178,2018,34.2322841,-84.052692,13117130505
27004,6050 TANGLEWOOD CIR,7/15/19,"$572,500 ",0.24,1994,"1,432",572500,399.7905028,2019,34.2349442,-84.0674291,13117130505
27005,6055 ROBBS DR,8/5/22,"$1,435,000 ",0.55,1976,"1,648",1435000,870.7524272,2022,34.2346603,-84.0508341,13117130505
27006,6060 ROBBS CROSSING DR,1/4/22,"$799,000 ",1.14,2003,"2,151",799000,371.4551371,2022,34.2311714,-84.0583066,13117130505
27007,6065 ROBBS DR,12/30/20,"$315,000 ",0.55,1962,528,315000,596.5909091,2020,34.2346382,-84.05038,13117130505
27008,6095 ROBBS DR,7/15/20,"$845,000 ",0.64,2000,"1,720",845000,491.2790698,2020,34.2349337,-84.049511,13117130505
27009,6115 VIRGINIA DR,8/19/22,"$775,000 ",0.32,2002,"1,375",775000,563.6363636,2022,34.2310953,-84.0688118,13117130505
27010,6120 TANGLEWOOD CIR,8/26/20,"$550,000 ",0.35,1996,"2,357",550000,233.3474756,2020,34.2341828,-84.0668925,13117130505
27011,6125 VIRGINIA DR,12/19/19,"$500,000 ",0.46,2006,"2,794",500000,178.9549034,2019,34.2313775,-84.0688325,13117130505
27012,6200 HOLLAND COVE RD,5/12/21,"$338,100 ",1.09,1985,"1,957",338100,172.7644354,2021,34.2308078,-84.0594433,13117130505
27013,6215 SHADY GROVE RD,7/3/20,"$370,000 ",1.83,1968,"1,980",370000,186.8686869,2020,34.2295351,-84.0486459,13117130505
27014,6230 HOLLAND COVE RD,11/29/21,"$842,500 ",0.54,1984,"2,670",842500,315.5430712,2021,34.230078,-84.058301,13117130505
27015,6235 HOLLAND DR,5/27/21,"$1,200,000 ",3.63,1984,"3,112",1200000,385.6041131,2021,34.22755,-84.060727,13117130505
27016,6250 HOLLAND DR,6/11/21,"$1,500,000 ",1.06,2009,"3,123",1500000,480.3073967,2021,34.228246,-84.06318,13117130505
27017,6255 HOLLAND DR,9/2/21,"$3,000,000 ",2.5,1993,"4,112",3000000,729.5719844,2021,34.227389,-84.061451,13117130505
27018,6255 SHADY GROVE RD,9/30/19,"$580,000 ",0.42,1965,"2,224",580000,260.7913669,2019,34.2318975,-84.0478408,13117130505
27019,6320 HOLLAND CT,11/18/19,"$600,000 ",0.62,1992,"2,092",600000,286.8068834,2019,34.230426,-84.0632119,13117130505
27020,6360 MOUNTAIN VIEW TRL,10/16/20,"$248,900 ",0.61,1995,"1,512",248900,164.6164021,2020,34.2276035,-84.0507516,13117130505
27021,6365 MOUNTAIN VIEW TRL,10/25/18,"$250,000 ",1.55,2007,"1,596",250000,156.641604,2018,34.2268919,-84.051247,13117130505
27022,6385 MOUNTAIN VIEW TRL,4/3/18,"$216,000 ",0.48,1978,"2,315",216000,93.30453564,2018,34.2270245,-84.0521966,13117130505
27023,6410 PINE RIDGE CIR,8/11/22,"$335,000 ",0.48,1993,"1,400",335000,239.2857143,2022,34.2274592,-84.0522379,13117130505
27024,6420 PINE RIDGE CIR,3/2/22,"$310,000 ",0.63,1995,"1,195",310000,259.4142259,2022,34.2277228,-84.0523204,13117130505
27025,6480 PINE RIDGE CIR,12/17/19,"$722,500 ",0.3,2019,"2,789",722500,259.0534242,2019,34.2270792,-84.0542196,13117130505
27026,6580 PINE RIDGE CIR,6/21/22,"$925,000 ",0.35,1967,"2,447",925000,378.0138946,2022,34.2249329,-84.0536829,13117130505
27027,6580 PINE RIDGE CIR,5/28/20,"$600,000 ",0.35,1967,"2,447",600000,245.1982019,2020,34.2249329,-84.0536829,13117130505
27028,6610 PINE RIDGE CIR,11/30/18,"$425,000 ",0.52,1968,"1,664",425000,255.4086538,2018,34.2247298,-84.0528927,13117130505
27029,6620 PINE RIDGE CIR,6/30/20,"$580,000 ",0.56,1996,"3,087",580000,187.8846777,2020,34.2247954,-84.0526052,13117130505
27030,6620 SHADY GROVE RD,12/5/22,"$195,000 ",0.63,1926,"1,427",195000,136.6503153,2022,34.2238367,-84.0435672,13117130505
27031,6640 PINE RIDGE CIR,2/18/22,"$540,000 ",1.72,1997,"1,470",540000,367.3469388,2022,34.2252504,-84.0521966,13117130505
27032,6640 PINE RIDGE CIR,9/7/21,"$492,400 ",1.72,1997,"1,470",492400,334.9659864,2021,34.2252504,-84.0521966,13117130505
27033,6640 SHADY GROVE RD,4/21/22,"$1,000,000 ",2.54,2001,"3,065",1000000,326.2642741,2022,34.2227716,-84.043464,13117130505
27034,6660 TURNERS COVE RD,11/26/18,"$795,000 ",0.3,1995,"2,106",795000,377.4928775,2018,34.2318759,-84.0456111,13117130505
27035,6665 SHADY GROVE RD,10/8/21,"$278,000 ",1.25,1974,"1,704",278000,163.1455399,2021,34.2228765,-84.0420601,13117130505
27036,6670 TURNERS COVE RD,11/2/21,"$1,200,000 ",0.3,2001,"1,428",1200000,840.3361345,2021,34.2319085,-84.0458382,13117130505
27037,6705 SHADY GROVE RD,4/10/19,"$300,000 ",6.6,1950,"1,196",300000,250.8361204,2019,34.221959,-84.040947,13117130505
27038,6705 TURNERS COVE RD,11/20/20,"$275,000 ",0.86,1987,"1,714",275000,160.4434072,2020,34.2311385,-84.0469118,13117130505
27039,6710 TIMBER COVE PTE,12/20/19,"$329,900 ",0.38,2001,"3,163",329900,104.2997155,2019,34.2175973,-84.0431686,13117130505
27040,6725 TIMBER COVE PTE,12/19/18,"$350,000 ",0.29,2004,"3,302",350000,105.9963658,2018,34.2175973,-84.0431686,13117130505
27041,6770 INDIAN KNOLL RD,7/13/20,"$935,000 ",0.2,1986,"3,862",935000,242.1025375,2020,34.2330635,-84.0419981,13117130505
27042,6810 DRISKELL CIR,7/6/18,"$530,000 ",0.61,1984,"2,802",530000,189.1506067,2018,34.229362,-84.039727,13117130505
27043,6810 HEARD LN,1/20/22,"$530,000 ",0.6,2021,"1,585",530000,334.384858,2022,34.2242462,-84.0439802,13117130505
27044,6835 TURNER CT,9/28/20,"$775,000 ",0.46,1962,"2,294",775000,337.8378378,2020,34.22936995,-84.03887559,13117130505
27045,6845 TURNER CT,1/4/18,"$610,000 ",0.33,1988,"2,105",610000,289.7862233,2018,34.2289697,-84.0387772,13117130505
27046,6855 BRAGG RD,11/19/21,"$1,280,000 ",0.88,2004,"3,795",1280000,337.2859025,2021,34.228009,-84.037683,13117130505
27047,6855 TURNER CT,12/2/21,"$910,000 ",0.43,1986,"2,536",910000,358.8328076,2021,34.2286256,-84.0388185,13117130505
27048,6855 TURNER CT,2/21/18,"$525,000 ",0.43,1986,"2,536",525000,207.0189274,2018,34.2286256,-84.0388185,13117130505
27049,6860 DRISKELL CIR,9/8/22,"$850,000 ",0.68,1973,"2,404",850000,353.577371,2022,34.2304317,-84.0394792,13117130505
27050,6885 BRAGG RD,4/29/20,"$850,000 ",1.13,2007,"2,691",850000,315.8677072,2020,34.228661,-84.037023,13117130505
27051,6900 DRISKELL CIR,12/29/21,"$710,000 ",0.26,1968,"1,284",710000,552.9595016,2021,34.2312569,-84.0386533,13117130505
27052,6970 HEARD RD,8/30/22,"$415,000 ",1.0,1987,"1,698",415000,244.4051826,2022,34.2218967,-84.0472834,13117130505
27053,6980 DRISKELL CIR,2/26/21,"$565,000 ",0.3,1963,"1,040",565000,543.2692308,2021,34.2317265,-84.0403051,13117130505
27054,6980 SHADY GROVE RD,2/28/22,"$400,000 ",2.19,1964,"1,916",400000,208.7682672,2022,34.218771,-84.0426175,13117130505
27055,7010 COLLINS POINT RD,6/29/18,"$589,000 ",0.64,2012,"4,175",589000,141.0778443,2018,34.2284204,-84.0350399,13117130505
27056,7020 LIGHTHOUSE PTE,3/26/21,"$710,000 ",0.6,2005,"3,906",710000,181.7716334,2021,34.22967204,-84.03480411,13117130505
27057,7025 BRAGG RD,7/15/21,"$549,900 ",0.59,2007,"2,610",549900,210.6896552,2021,34.2280628,-84.0343585,13117130505
27058,7025 COLLINS POINT RD,3/26/21,"$840,000 ",0.6,2008,"4,343",840000,193.4146903,2021,34.2291872,-84.0347921,13117130505
27059,7030 COLLINS POINT RD,10/13/21,"$690,000 ",0.59,2008,"4,367",690000,158.0032059,2021,34.2287344,-84.0343791,13117130505
27060,7040 DRISKELL CIR,9/24/21,"$960,000 ",0.82,2021,"3,079",960000,311.7895421,2021,34.2303508,-84.0413787,13117130505
27061,7050 HEARD RD,11/1/22,"$1,320,000 ",9.97,2005,"3,728",1320000,354.0772532,2022,34.223308,-84.050743,13117130505
27062,7060 DRISKELL CIR,9/29/22,"$695,000 ",1.0,2008,"1,904",695000,365.0210084,2022,34.2295084,-84.0420431,13117130505
27063,7070 CAGLE DR,7/22/21,"$589,000 ",0.38,1975,"1,508",589000,390.5835544,2021,34.2334079,-84.0516444,13117130505
27064,7075 SHADOW LN,7/29/20,"$640,000 ",1.56,1985,"2,559",640000,250.0976944,2020,34.2222549,-84.037222,13117130505
27065,7085 COLLINS POINT RD,3/26/19,"$565,000 ",0.77,1973,"2,270",565000,248.8986784,2019,34.229576,-84.032874,13117130505
27066,7095 SHADOW LN,12/15/20,"$1,565,000 ",1.83,2000,"3,222",1565000,485.7231533,2020,34.222445,-84.036542,13117130505
27067,7105 SHADOW LN,5/11/21,"$860,000 ",1.9,1983,"2,452",860000,350.7340946,2021,34.222468,-84.036192,13117130505
27068,7110 BISCAYNE DR,7/16/19,"$518,000 ",0.62,2016,"2,530",518000,204.743083,2019,34.227567,-84.0352877,13117130505
27069,7110 PINE VALLEY RD,5/18/21,"$436,000 ",1.0,1999,"2,132",436000,204.5028143,2021,34.221171,-84.050989,13117130505
27070,7120 BISCAYNE DR,1/6/21,"$670,000 ",0.54,2017,"3,318",670000,201.9288728,2021,34.2276077,-84.03568,13117130505
27071,7130 HEARD RD,9/16/20,"$359,000 ",1.0,2005,"2,055",359000,174.6958637,2020,34.222494,-84.051805,13117130505
27072,7135 BRAGG RD,11/29/21,"$295,000 ",0.95,1977,"1,968",295000,149.898374,2021,34.2275609,-84.0320458,13117130505
27073,7207 TIMBER TRL,2/15/22,"$410,000 ",0.46,2000,"1,518",410000,270.0922266,2022,34.2174764,-84.0444756,13117130505
27074,7207 TIMBER TRL,1/15/21,"$343,000 ",0.46,2000,"1,518",343000,225.9552042,2021,34.2174764,-84.0444756,13117130505
27075,7210 FIELDS DR,10/21/22,"$338,650 ",0.3558,1999,"1,152",338650,293.9670139,2022,34.2218379,-84.0523204,13117130505
27076,7210 FIELDS DR,5/10/19,"$194,500 ",0.3558,1999,"1,152",194500,168.8368056,2019,34.2218379,-84.0523204,13117130505
27077,7210 HEARD RD,7/16/21,"$379,000 ",0.36,1984,"1,894",379000,200.1055966,2021,34.2215983,-84.0527333,13117130505
27078,7210 PINE CT,8/21/20,"$265,000 ",0.27,1997,"1,680",265000,157.7380952,2020,34.2205556,-84.0513089,13117130505
27079,7210 SERENITY PL,12/10/21,"$385,000 ",0.63,1999,"1,544",385000,249.3523316,2021,34.2180941,-84.0433814,13117130505
27080,7215 NATURES TRL,12/17/21,"$369,000 ",0.51,1996,"1,925",369000,191.6883117,2021,34.220955,-84.0501735,13117130505
27081,7215 SERENITY PL,4/30/21,"$430,000 ",0.46,1999,"1,768",430000,243.2126697,2021,34.218017,-84.0440214,13117130505
27082,7220 SERENITY PL,7/26/22,"$590,000 ",0.72,2017,"2,306",590000,255.8542931,2022,34.2182632,-84.0432988,13117130505
27083,7223 FLOWERY BRANCH RD,4/1/19,"$660,000 ",0.51,1994,"1,764",660000,374.1496599,2019,34.2233993,-84.0332228,13117130505
27084,7225 SERENITY PL,6/17/22,"$360,000 ",0.46,1998,"1,647",360000,218.579235,2022,34.2183239,-84.044104,13117130505
27085,7235 FLOWERY BRANCH RD,9/10/21,"$3,250,000 ",4.56,1998,"5,791",3250000,561.2156795,2021,34.221951,-84.029962,13117130505
27086,7240 NATURES TRL,3/31/21,"$421,000 ",0.81,1996,"1,686",421000,249.7034401,2021,34.2199809,-84.0497194,13117130505
27087,7250 NATURES TRL,5/28/21,"$296,000 ",0.63,2021,"1,680",296000,176.1904762,2021,34.2200289,-84.049355,13117130505
